source	registry_source_id	raw_term	headword	pos	cefr	topic_or_section	pdf_page	source_ref	definition	notes	source_role	corpus_policy	source_format	locator
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	sad	sad	adjective		Emotions | explicit lexical targets	54	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=54;section=explicit_word_box
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	surprised	surprised	adjective		Emotions | explicit lexical targets	54	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=54;section=explicit_word_box
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	angry	angry	adjective		Emotions | explicit lexical targets	54	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=54;section=explicit_word_box
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	nervous	nervous	adjective		Emotions | explicit lexical targets	54	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=54;section=explicit_word_box
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	confused	confused	adjective		Emotions | explicit lexical targets	54	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=54;section=explicit_word_box
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	afraid	afraid	adjective		Emotions | explicit lexical targets	54	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=54;section=explicit_word_box
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	excited	excited	adjective		Emotions | explicit lexical targets	54	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=54;section=explicit_word_box
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	consideration	consideration	noun		Character traits | explicit lexical targets	56	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=56;section=explicit_cap_labels
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	cooperation	cooperation	noun		Character traits | explicit lexical targets	56	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=56;section=explicit_cap_labels
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	honesty	honesty	noun		Character traits | explicit lexical targets	56	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=56;section=explicit_cap_labels
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	responsibility	responsibility	noun		Character traits | explicit lexical targets	56	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=56;section=explicit_cap_labels
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	patience	patience	noun		Character traits | explicit lexical targets	56	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=56;section=explicit_cap_labels
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	dog	dog			Short-o words | explicit lexical targets	64	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=64;section=explicit_hockey_puck_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	flock	flock			Short-o words | explicit lexical targets	64	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=64;section=explicit_hockey_puck_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	hop	hop			Short-o words | explicit lexical targets	64	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=64;section=explicit_hockey_puck_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	knot	knot			Short-o words | explicit lexical targets	64	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=64;section=explicit_hockey_puck_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	hot	hot			Short-o words | explicit lexical targets	64	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=64;section=explicit_hockey_puck_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	lock	lock			Short-o words | explicit lexical targets	64	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=64;section=explicit_hockey_puck_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	frog	frog			Short-o words | explicit lexical targets	64	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=64;section=explicit_hockey_puck_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	trot	trot			Short-o words | explicit lexical targets	64	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=64;section=explicit_hockey_puck_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	crop	crop			Short-o words | explicit lexical targets	64	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=64;section=explicit_hockey_puck_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	nut	nut			Short-u words | explicit lexical targets	66	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=66;section=explicit_word_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	mutt	mutt			Short-u words | explicit lexical targets	66	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=66;section=explicit_word_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	scrub	scrub			Short-u words | explicit lexical targets	66	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=66;section=explicit_word_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	grudge	grudge			Short-u words | explicit lexical targets	66	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=66;section=explicit_word_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	run	run			Short-u words | explicit lexical targets	66	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=66;section=explicit_word_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	dull	dull			Short-u words | explicit lexical targets	66	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=66;section=explicit_word_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	bus	bus			Short-u words | explicit lexical targets	66	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=66;section=explicit_word_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	smudge	smudge			Short-u words | explicit lexical targets	66	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=66;section=explicit_word_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	mud	mud			Short-u words | explicit lexical targets	66	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=66;section=explicit_word_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	sun	sun			Short-u words | explicit lexical targets	66	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=66;section=explicit_word_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	bulb	bulb			Short-u words | explicit lexical targets	66	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=66;section=explicit_word_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	bug	bug			Short-u words | explicit lexical targets	66	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=66;section=explicit_word_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	bubble	bubble			Short-u words | explicit lexical targets	66	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=66;section=explicit_word_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	tub	tub			Short-u words | explicit lexical targets	66	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=66;section=explicit_word_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	drug	drug			Short-u words | explicit lexical targets	66	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=66;section=explicit_word_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	hotel	hotel	noun		Nouns | explicit lexical targets	70	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=70;section=explicit_sorting_targets
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	waiter	waiter	noun		Nouns | explicit lexical targets	70	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=70;section=explicit_sorting_targets
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	zoo	zoo	noun		Nouns | explicit lexical targets	70	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=70;section=explicit_sorting_targets
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	home	home	noun		Nouns | explicit lexical targets	70	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=70;section=explicit_sorting_targets
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	table	table	noun		Nouns | explicit lexical targets	70	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=70;section=explicit_sorting_targets
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	sister	sister	noun		Nouns | explicit lexical targets	70	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=70;section=explicit_sorting_targets
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	friend	friend	noun		Nouns | explicit lexical targets	70	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=70;section=explicit_sorting_targets
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	mother	mother	noun		Nouns | explicit lexical targets	70	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=70;section=explicit_sorting_targets
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	nurse	nurse	noun		Nouns | explicit lexical targets	70	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=70;section=explicit_sorting_targets
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	school	school	noun		Nouns | explicit lexical targets	70	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=70;section=explicit_sorting_targets
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	baseball	baseball	noun		Nouns | explicit lexical targets	70	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=70;section=explicit_sorting_targets
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	beach	beach	noun		Nouns | explicit lexical targets	70	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=70;section=explicit_sorting_targets
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	brother	brother	noun		Nouns | explicit lexical targets	70	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=70;section=explicit_sorting_targets
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	hat	hat	noun		Nouns | explicit lexical targets	70	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=70;section=explicit_sorting_targets
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	librarian	librarian	noun		Nouns | explicit lexical targets	70	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=70;section=explicit_sorting_targets
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	store	store	noun		Nouns | explicit lexical targets	70	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=70;section=explicit_sorting_targets
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	teacher	teacher	noun		Nouns | explicit lexical targets	70	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=70;section=explicit_sorting_targets
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	mom	mom	noun		Nouns | explicit lexical targets	70	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=70;section=explicit_sorting_targets
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	man	man	noun		Nouns | explicit lexical targets	70	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=70;section=explicit_sorting_targets
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	ballpark	ballpark	noun		Nouns | explicit lexical targets	70	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=70;section=explicit_sorting_targets
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	number	number			Analogies | explicit lexical targets	82	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=82;section=explicit_snowflake_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	son	son			Analogies | explicit lexical targets	82	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=82;section=explicit_snowflake_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	hour	hour			Analogies | explicit lexical targets	82	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=82;section=explicit_snowflake_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	kick	kick			Analogies | explicit lexical targets	82	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=82;section=explicit_snowflake_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	cup	cup			Analogies | explicit lexical targets	82	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=82;section=explicit_snowflake_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	blow	blow			Analogies | explicit lexical targets	82	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=82;section=explicit_snowflake_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	full	full			Analogies | explicit lexical targets	84	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=84;section=explicit_cap_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	see	see			Analogies | explicit lexical targets	84	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=84;section=explicit_cap_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	climb	climb			Analogies | explicit lexical targets	84	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=84;section=explicit_cap_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	sour	sour			Analogies | explicit lexical targets	84	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=84;section=explicit_cap_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	least	least			Analogies | explicit lexical targets	84	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=84;section=explicit_cap_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	month	month			Analogies | explicit lexical targets	86	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=86;section=explicit_apple_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	river	river			Analogies | explicit lexical targets	86	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=86;section=explicit_apple_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	notes	notes			Analogies | explicit lexical targets	86	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=86;section=explicit_apple_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	soft	soft			Analogies | explicit lexical targets	86	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=86;section=explicit_apple_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	water	water			Analogies | explicit lexical targets	86	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=86;section=explicit_apple_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	women	women			Analogies | explicit lexical targets	86	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=86;section=explicit_apple_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	hard	hard			Analogies | explicit lexical targets	86	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=86;section=explicit_apple_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	tame	tame			Analogies | explicit lexical targets	86	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=86;section=explicit_apple_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	drove	drove			Analogies | explicit lexical targets	86	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=86;section=explicit_apple_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	shut	shut			Analogies | explicit lexical targets	86	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=86;section=explicit_apple_bank
Scholastic Success with Vocabulary, Grade 2	scholastic-success-vocabulary-grade-2	awake	awake			Analogies | explicit lexical targets	86	registry:scholastic-success-vocabulary-grade-2		Explicit printed word-bank, list, chart or label form only; lemma, sense and IELTS relevance require editorial review.	lexical_candidate	candidate_only	pdf	pdf:explicit-lexical-targets;pdf_page=86;section=explicit_apple_bank
