source	registry_source_id	raw_term	headword	pos	cefr	topic_or_section	pdf_page	source_ref	definition	notes	source_role	corpus_policy	source_format	locator
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	duck	duck	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=2;entry=46;printed-locators=15
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	ear	ear	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=2;entry=47;printed-locators=11
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	eat	eat	verb		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=2;entry=48;printed-locators=22,23,25
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	egg	egg	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=2;entry=49;printed-locators=23
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	eight	eight	number		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=2;entry=50;printed-locators=1
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	eighteen	eighteen	number		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=2;entry=51;printed-locators=3
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	elephant	elephant	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=2;entry=52;printed-locators=5
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	eleven	eleven	number		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=2;entry=53;printed-locators=3
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	end	end	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=2;entry=54;printed-locators=G13
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	enjoy	enjoy	verb		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=2;entry=55;printed-locators=19
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	eraser	eraser	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=2;entry=56;printed-locators=4
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	evening	evening	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=2;entry=57;printed-locators=25
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	example	example	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=2;entry=58;printed-locators=G13
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	excited	excited	adjective		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=2;entry=59;printed-locators=9
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	excuse me	excuse me	expression		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=2;entry=60;printed-locators=G14
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	eye	eye	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=2;entry=61;printed-locators=11
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	face	face	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=2;entry=62;printed-locators=11
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	fair	fair	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=2;entry=63;printed-locators=9
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	family (pl families)	family (pl families)	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=64;printed-locators=6
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	fantastic!	fantastic!	expression		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=65;printed-locators=G14
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	farm	farm	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=66;printed-locators=15
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	farmer	farmer	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=67;printed-locators=6
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	father	father	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=68;printed-locators=6
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	favorite	favorite	adjective		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=69;printed-locators=5
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	feet	feet	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=70;printed-locators=11
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	field	field	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=71;printed-locators=15
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	fifteen	fifteen	number		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=72;printed-locators=3
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	find	find	verb		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=73;printed-locators=2
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	fine	fine	adjective		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=74;printed-locators=1
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	finger	finger	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=75;printed-locators=11
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	fire station	fire station	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=76;printed-locators=12
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	firefighter	firefighter	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=77;printed-locators=6
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	fish (pl fish)	fish (pl fish)	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=78;printed-locators=10,17,23
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	fish	fish	verb		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=79;printed-locators=22
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	five	five	number		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=80;printed-locators=1
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	floor	floor	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=81;printed-locators=13
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	flower	flower	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=82;printed-locators=13
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	fly a kite	fly a kite	verb		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=83;printed-locators=22
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	food market	food market	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=84;printed-locators=17
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	foot (pl feet)	foot (pl feet)	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=85;printed-locators=11
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	four	four	number		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=86;printed-locators=1
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	fourteen	fourteen	number		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=87;printed-locators=3
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	Friday	Friday	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=88;printed-locators=25
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	friend	friend	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=89;printed-locators=1,25
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	fries	fries	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=90;printed-locators=23
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	frog	frog	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=91;printed-locators=5
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	fruit	fruit	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=92;printed-locators=17,23
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	game	game	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=93;printed-locators=18
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	garden	garden	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=94;printed-locators=13
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	get up	get up	verb		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=95;printed-locators=25
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	giraffe	giraffe	noun		Alphabetical Word list	251	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=251;section=word-list;column=3;entry=96;printed-locators=5
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	girl	girl	noun		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=1;printed-locators=24
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	give	give	verb		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=2;printed-locators=G12
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	glasses	glasses	noun		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=3;printed-locators=21
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	go home	go home	verb		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=4;printed-locators=25
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	go swimming	go swimming	verb		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=5;printed-locators=25
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	go to sleep	go to sleep	verb		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=6;printed-locators=25
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	goat	goat	noun		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=7;printed-locators=15
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	good morning	good morning	expression		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=8;printed-locators=G14
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	goodbye	goodbye	expression		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=9;printed-locators=G14
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	grandfather/grandpa	grandfather/grandpa	noun		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=10;printed-locators=6
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	grandmother/grandma	grandmother/grandma	noun		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=11;printed-locators=6
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	grape	grape	noun		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=12;printed-locators=17
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	green	green	adjective		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=13;printed-locators=4
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	gray	gray	adjective		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=14;printed-locators=4
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	guitar	guitar	noun		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=15;printed-locators=19
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	hair	hair	noun		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=16;printed-locators=11
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	hall	hall	noun		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=17;printed-locators=13
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	hand	hand	noun		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=18;printed-locators=11
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	happy	happy	adjective		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=19;printed-locators=9
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	hat	hat	noun		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=20;printed-locators=21
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	have	have	verb		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=21;printed-locators=7,10,11,17,G2
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	he	he	pronoun		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=22;printed-locators=6
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	head	head	noun		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=23;printed-locators=11
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	helicopter	helicopter	noun		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=24;printed-locators=12
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	hello	hello	expression		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=25;printed-locators=1,G14
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	her	her	adjective		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=26;printed-locators=2,G10
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	hers	hers	pronoun		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=27;printed-locators=24
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	hi	hi	expression		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=28;printed-locators=1
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	hippo	hippo	noun		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=29;printed-locators=5
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	his	his	adjective		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=30;printed-locators=2,G10
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	his	his	pronoun		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=31;printed-locators=24
English for Everyone Junior: Beginners Course	english-for-everyone-junior-beginners	hit	hit	verb		Alphabetical Word list	252	registry:english-for-everyone-junior-beginners		Candidate-only explicit Word list entry; printed POS and unit locator only; no entry-level CEFR inferred; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=252;section=word-list;column=1;entry=32;printed-locators=16
