source	registry_source_id	raw_term	headword	pos	cefr	topic_or_section	pdf_page	source_ref	definition	notes	source_role	corpus_policy	source_format	locator
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	swim	swim			Lesson 09 | printed page 30	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=30
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	by	by			Lesson 11 | printed page 36	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=36
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	fly	fly			Lesson 09 | printed page 30	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=30
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	loop	loop			Lesson 10 | printed page 33	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=33
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	swing	swing			Lesson 10 | printed page 33	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=33
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	foot	foot			Lesson 21 | printed page 66	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=66
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	rain	rain			Lesson 19 | printed page 60	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=60
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	carrot	carrot			Lesson 23 | printed page 72	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=72
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	four	four			Lesson 01 | printed page 6	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=6
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	mailbox	mailbox			Lesson 12 | printed page 39	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=39
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	raincoat	raincoat			Lesson 12 | printed page 39	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=39
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	tadpole	tadpole			Lesson 13 | printed page 42	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=42
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	cat	cat			Lesson 13 | printed page 42	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=42
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	friend	friend			Lesson 18 | printed page 57	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=57
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	meat	meat			Lesson 11 | printed page 36	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=36
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	recipe	recipe			Lesson 14 | printed page 45	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=45
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	take	take			Lesson 05 | printed page 18	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=18
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	celery	celery			Lesson 23 | printed page 72	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=72
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	frog	frog			Lesson 13 | printed page 42	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=42
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	meet	meet			Lesson 11 | printed page 36	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=36
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	red	red			Lesson 02 | printed page 9	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=9
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	tap	tap			Lesson 10 | printed page 33	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=33
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	chair	chair			Lesson 18 | printed page 57	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=57
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	fuzzy	fuzzy			Lesson 08 | printed page 27	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=27
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	meow	meow			Lesson 07 | printed page 24	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=24
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	ride	ride			Lesson 09 | printed page 30	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=30
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	taste	taste			Lesson 20 | printed page 63	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=63
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	cherry	cherry			Lesson 22 | printed page 69	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=69
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	midnight	midnight			Lesson 16 | printed page 51	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=51
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	right	right			Lesson 11 | printed page 36	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=36
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	teacher	teacher			Lesson 18 | printed page 57	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=57
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	chest	chest			Lesson 21 | printed page 66	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=66
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	girl	girl			Lesson 05 | printed page 18	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=18
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	milk	milk			Lesson 17 | printed page 54	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=54
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	roar	roar			Lesson 07 | printed page 24	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=24
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	ten	ten			Lesson 01 | printed page 6	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=6
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	chick	chick			Lesson 13 | printed page 42	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=42
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	give	give			Lesson 05 | printed page 18	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=18
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	mix	mix			Lesson 14 | printed page 45	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=45
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	roots	roots			Lesson 24 | printed page 75	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=75
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	their	their			Lesson 11 | printed page 36	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=36
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	chicken	chicken			Lesson 17 | printed page 54	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=54
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	glad	glad			Lesson 06 | printed page 21	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=21
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	morning	morning			Lesson 16 | printed page 51	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=51
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	run	run			Lesson 09 | printed page 30	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=30
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	there	there			Lesson 11 | printed page 36	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=36
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	child	child			Lesson 06 | printed page 21	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=21
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	go	go			Lesson 05 | printed page 18	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=18
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	mother	mother			Lesson 15 | printed page 48	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=48
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	thick	thick			Lesson 08 | printed page 27	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=27
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	cloud	cloud			Lesson 19 | printed page 60	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=60
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	grandma	grandma			Lesson 15 | printed page 48	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=48
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	mushroom	mushroom			Lesson 23 | printed page 72	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=72
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	sad	sad			Lesson 06 | printed page 21	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=21
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	thin	thin			Lesson 08 | printed page 27	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=27
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	cold	cold			Lesson 06 | printed page 21	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=21
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	grandpa	grandpa			Lesson 15 | printed page 48	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=48
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	sailboat	sailboat			Lesson 12 | printed page 39	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=39
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	three	three			Lesson 01 | printed page 6	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=6
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	computer	computer			Lesson 18 | printed page 57	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=57
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	grape	grape			Lesson 22 | printed page 69	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=69
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	night	night			Lesson 16 | printed page 51	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=51
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	seashell	seashell			Lesson 12 | printed page 39	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=39
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	thud	thud			Lesson 07 | printed page 24	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=24
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	cow	cow			Lesson 17 | printed page 54	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=54
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	green	green			Lesson 02 | printed page 9	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=9
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	nine	nine			Lesson 01 | printed page 6	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=6
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	see	see			Lesson 20 | printed page 63	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=63
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	thunder	thunder			Lesson 19 | printed page 60	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=60
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	crayon	crayon			Lesson 18 | printed page 57	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=57
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	no	no			Lesson 06 | printed page 21	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=21
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	seed	seed			Lesson 24 | printed page 75	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=75
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	today	today			Lesson 16 | printed page 51	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=51
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	crunch	crunch			Lesson 07 | printed page 24	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=24
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	noon	noon			Lesson 16 | printed page 51	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=51
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	seven	seven			Lesson 01 | printed page 6	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=6
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	toe	toe			Lesson 21 | printed page 66	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=66
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	cupcake	cupcake			Lesson 12 | printed page 39	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=39
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	grown-up	grown-up			Lesson 06 | printed page 21	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=21
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	nose	nose			Lesson 20 | printed page 63	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=63
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	sew	sew			Lesson 11 | printed page 36	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=36
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	tongue	tongue			Lesson 20 | printed page 63	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=63
240 Vocabulary Words Kids Need to Know, Grade 1	scholastic-240-vocabulary-grade-1	orange	orange			Lesson 02 | printed page 9	80	registry:scholastic-240-vocabulary-grade-1		Candidate-only explicit source target; spelling, sense, proper-name and IELTS relevance review required before promotion.	lexical_candidate	candidate_only	pdf	pdf:page=80,section=word-list,target-printed-page=9
